account_id,district_id,frequency,date,Account_type,Mod_date,Card_assigned
2553,41,POPLATEK MESICNE,950724,NRI account,2019-07-24,Silver
10018,8,POPLATEK MESICNE,950723,Savings account,2019-07-23,Silver
953,14,POPLATEK MESICNE,950722,Savings account,2019-07-22,Silver
4081,11,POPLATEK MESICNE,950722,Salary account,2019-07-22,Silver
2144,55,POPLATEK PO OBRATU,950721,Salary account,2019-07-21,Gold
720,54,POPLATEK MESICNE,950720,Savings account,2019-07-20,Silver
1472,2,POPLATEK MESICNE,950720,Salary account,2019-07-20,Silver
2244,46,POPLATEK MESICNE,950719,Salary account,2019-07-19,Silver
2310,15,POPLATEK MESICNE,950719,Savings account,2019-07-19,Silver
1994,42,POPLATEK MESICNE,950719,Savings account,2019-07-19,Silver
3532,73,POPLATEK MESICNE,950718,Savings account,2019-07-18,Silver
1251,34,POPLATEK TYDNE,950718,NRI account,2019-07-18,Diamond
1936,70,POPLATEK MESICNE,950718,Savings account,2019-07-18,Silver
8547,14,POPLATEK TYDNE,950717,Savings account,2019-07-17,Diamond
1135,1,POPLATEK MESICNE,950717,NRI account,2019-07-17,Silver
4263,5,POPLATEK MESICNE,950717,Savings account,2019-07-17,Silver
1344,12,POPLATEK PO OBRATU,950716,Savings account,2019-07-16,Gold
1220,1,POPLATEK MESICNE,950715,Savings account,2019-07-15,Silver
1568,23,POPLATEK MESICNE,950715,Savings account,2019-07-15,Silver
3895,27,POPLATEK MESICNE,950714,Salary account,2019-07-14,Silver
5263,64,POPLATEK MESICNE,950714,NRI account,2019-07-14,Silver
5794,70,POPLATEK MESICNE,950714,Savings account,2019-07-14,Silver
1075,35,POPLATEK MESICNE,950713,Salary account,2019-07-13,Silver
2281,1,POPLATEK MESICNE,950713,Salary account,2019-07-13,Silver
2307,60,POPLATEK MESICNE,950712,NRI account,2019-07-12,Silver
3474,23,POPLATEK MESICNE,950712,Salary account,2019-07-12,Silver
625,70,POPLATEK MESICNE,950712,NRI account,2019-07-12,Silver
731,5,POPLATEK MESICNE,950711,NRI account,2019-07-11,Silver
1103,66,POPLATEK MESICNE,950709,NRI account,2019-07-09,Silver
3330,76,POPLATEK MESICNE,950708,Salary account,2019-07-08,Silver
6649,1,POPLATEK MESICNE,950708,Savings account,2019-07-08,Silver
3779,74,POPLATEK MESICNE,950708,Salary account,2019-07-08,Silver
3458,63,POPLATEK MESICNE,950707,NRI account,2019-07-07,Silver
2041,48,POPLATEK MESICNE,950705,Savings account,2019-07-05,Silver
5742,74,POPLATEK PO OBRATU,950705,Savings account,2019-07-05,Gold
4415,73,POPLATEK MESICNE,950705,NRI account,2019-07-05,Silver
4330,47,POPLATEK MESICNE,950705,Savings account,2019-07-05,Silver
1597,68,POPLATEK MESICNE,950704,Savings account,2019-07-04,Silver
1725,72,POPLATEK PO OBRATU,950703,NRI account,2019-07-03,Gold
3410,39,POPLATEK MESICNE,950703,Savings account,2019-07-03,Silver
2292,41,POPLATEK MESICNE,950629,NRI account,2019-06-29,Silver
638,65,POPLATEK MESICNE,950628,Salary account,2019-06-28,Silver
2533,49,POPLATEK MESICNE,950627,Savings account,2019-06-27,Silver
99,1,POPLATEK MESICNE,950627,Savings account,2019-06-27,Silver
9235,37,POPLATEK MESICNE,950624,NRI account,2019-06-24,Silver
3363,30,POPLATEK MESICNE,950624,Savings account,2019-06-24,Silver
3436,5,POPLATEK MESICNE,950624,Salary account,2019-06-24,Silver
1151,40,POPLATEK MESICNE,950623,NRI account,2019-06-23,Silver
1728,74,POPLATEK MESICNE,950623,Savings account,2019-06-23,Silver
3810,43,POPLATEK MESICNE,950622,Savings account,2019-06-22,Silver
2781,16,POPLATEK MESICNE,950620,NRI account,2019-06-20,Silver
1031,74,POPLATEK MESICNE,950620,NRI account,2019-06-20,Silver
7184,5,POPLATEK MESICNE,950619,Salary account,2019-06-19,Silver
2297,46,POPLATEK MESICNE,950618,Savings account,2019-06-18,Silver
1846,6,POPLATEK MESICNE,950617,Savings account,2019-06-17,Silver
2096,32,POPLATEK MESICNE,950617,Salary account,2019-06-17,Silver
458,7,POPLATEK MESICNE,950616,Savings account,2019-06-16,Silver
120,65,POPLATEK TYDNE,950616,Savings account,2019-06-16,Diamond
10019,8,POPLATEK MESICNE,950615,NRI account,2019-06-15,Silver
2328,35,POPLATEK MESICNE,950614,NRI account,2019-06-14,Silver
1519,9,POPLATEK MESICNE,950614,Savings account,2019-06-14,Silver
808,69,POPLATEK MESICNE,950613,Savings account,2019-06-13,Silver
3601,54,POPLATEK MESICNE,950613,Salary account,2019-06-13,Silver
131,52,POPLATEK MESICNE,950613,Savings account,2019-06-13,Silver
3124,6,POPLATEK MESICNE,950613,Savings account,2019-06-13,Silver
7618,72,POPLATEK TYDNE,950613,NRI account,2019-06-13,Diamond
807,76,POPLATEK TYDNE,950613,Savings account,2019-06-13,Diamond
3847,33,POPLATEK MESICNE,950613,NRI account,2019-06-13,Silver
223,39,POPLATEK MESICNE,950613,NRI account,2019-06-13,Silver
3252,12,POPLATEK MESICNE,950612,Savings account,2019-06-12,Silver
3725,33,POPLATEK MESICNE,950611,Savings account,2019-06-11,Silver
896,3,POPLATEK MESICNE,950611,Salary account,2019-06-11,Silver
1793,56,POPLATEK MESICNE,950610,Savings account,2019-06-10,Silver
1696,43,POPLATEK MESICNE,950609,NRI account,2019-06-09,Silver
2139,8,POPLATEK MESICNE,950609,NRI account,2019-06-09,Silver
5774,1,POPLATEK MESICNE,950608,Salary account,2019-06-08,Silver
3392,1,POPLATEK MESICNE,950608,Salary account,2019-06-08,Silver
1465,30,POPLATEK MESICNE,950608,NRI account,2019-06-08,Silver
1420,68,POPLATEK MESICNE,950608,Salary account,2019-06-08,Silver
1620,17,POPLATEK MESICNE,950608,Savings account,2019-06-08,Silver
4121,54,POPLATEK MESICNE,950608,Salary account,2019-06-08,Silver
754,1,POPLATEK MESICNE,950608,Savings account,2019-06-08,Silver
3045,1,POPLATEK MESICNE,950608,NRI account,2019-06-08,Silver
3453,13,POPLATEK MESICNE,950608,Salary account,2019-06-08,Silver
471,47,POPLATEK MESICNE,950607,NRI account,2019-06-07,Silver
53,77,POPLATEK MESICNE,950607,Salary account,2019-06-07,Silver
1413,65,POPLATEK MESICNE,950607,NRI account,2019-06-07,Silver
553,26,POPLATEK MESICNE,950606,NRI account,2019-06-06,Silver
1092,41,POPLATEK MESICNE,950606,NRI account,2019-06-06,Silver
2642,68,POPLATEK MESICNE,950605,NRI account,2019-06-05,Silver
3520,72,POPLATEK MESICNE,950604,NRI account,2019-06-04,Silver
2018,42,POPLATEK MESICNE,950604,Salary account,2019-06-04,Silver
2877,37,POPLATEK MESICNE,950604,NRI account,2019-06-04,Silver
11069,37,POPLATEK MESICNE,950602,Salary account,2019-06-02,Silver
3874,51,POPLATEK MESICNE,950602,Salary account,2019-06-02,Silver
1974,42,POPLATEK MESICNE,950601,Savings account,2019-06-01,Silver
2559,32,POPLATEK MESICNE,950601,NRI account,2019-06-01,Silver
1059,8,POPLATEK MESICNE,950530,Salary account,2019-05-30,Silver
3624,32,POPLATEK TYDNE,950530,NRI account,2019-05-30,Diamond
10001,24,POPLATEK MESICNE,950528,Savings account,2019-05-28,Silver
3186,10,POPLATEK MESICNE,950528,Salary account,2019-05-28,Silver
1530,70,POPLATEK MESICNE,950527,NRI account,2019-05-27,Silver
1642,64,POPLATEK MESICNE,950527,Salary account,2019-05-27,Silver
6358,3,POPLATEK MESICNE,950527,Salary account,2019-05-27,Silver
11349,1,POPLATEK TYDNE,950526,NRI account,2019-05-26,Diamond
2969,29,POPLATEK MESICNE,950526,Savings account,2019-05-26,Silver
8998,61,POPLATEK MESICNE,950524,Savings account,2019-05-24,Silver
490,45,POPLATEK MESICNE,950523,NRI account,2019-05-23,Silver
3386,2,POPLATEK MESICNE,950523,NRI account,2019-05-23,Silver
4589,4,POPLATEK MESICNE,950522,Savings account,2019-05-22,Silver
57,1,POPLATEK MESICNE,950521,Savings account,2019-05-21,Silver
10963,16,POPLATEK MESICNE,950520,Savings account,2019-05-20,Silver
2521,63,POPLATEK MESICNE,950519,Salary account,2019-05-19,Silver
3251,59,POPLATEK MESICNE,950518,Salary account,2019-05-18,Silver
5358,4,POPLATEK MESICNE,950518,Salary account,2019-05-18,Silver
875,63,POPLATEK MESICNE,950517,Salary account,2019-05-17,Silver
733,49,POPLATEK TYDNE,950517,Salary account,2019-05-17,Diamond
1720,35,POPLATEK MESICNE,950516,Salary account,2019-05-16,Silver
4014,56,POPLATEK PO OBRATU,950515,Salary account,2019-05-15,Gold
2178,64,POPLATEK MESICNE,950515,NRI account,2019-05-15,Silver
2935,68,POPLATEK MESICNE,950515,Savings account,2019-05-15,Silver
544,32,POPLATEK MESICNE,950515,Salary account,2019-05-15,Silver
256,37,POPLATEK MESICNE,950514,Savings account,2019-05-14,Silver
3845,48,POPLATEK MESICNE,950514,Salary account,2019-05-14,Silver
2919,77,POPLATEK MESICNE,950510,Savings account,2019-05-10,Silver
1741,21,POPLATEK MESICNE,950510,Salary account,2019-05-10,Silver
746,75,POPLATEK MESICNE,950510,NRI account,2019-05-10,Silver
1183,12,POPLATEK MESICNE,950508,Savings account,2019-05-08,Silver
2323,72,POPLATEK MESICNE,950508,Salary account,2019-05-08,Silver
463,51,POPLATEK MESICNE,950508,Salary account,2019-05-08,Silver
285,17,POPLATEK MESICNE,950508,NRI account,2019-05-08,Silver
4105,58,POPLATEK MESICNE,950508,Salary account,2019-05-08,Silver
2525,45,POPLATEK MESICNE,950508,Savings account,2019-05-08,Silver
6434,1,POPLATEK MESICNE,950508,Salary account,2019-05-08,Silver
533,40,POPLATEK MESICNE,950507,Savings account,2019-05-07,Silver
3940,35,POPLATEK TYDNE,950507,Salary account,2019-05-07,Diamond
4538,70,POPLATEK MESICNE,950507,Savings account,2019-05-07,Silver
454,7,POPLATEK MESICNE,950507,NRI account,2019-05-07,Silver
5194,1,POPLATEK PO OBRATU,950505,NRI account,2019-05-05,Gold
3464,25,POPLATEK MESICNE,950505,Salary account,2019-05-05,Silver
2931,36,POPLATEK MESICNE,950504,NRI account,2019-05-04,Silver
10351,23,POPLATEK MESICNE,950504,NRI account,2019-05-04,Silver
3936,39,POPLATEK MESICNE,950504,Salary account,2019-05-04,Silver
2364,33,POPLATEK MESICNE,950503,NRI account,2019-05-03,Silver
1280,70,POPLATEK MESICNE,950503,Savings account,2019-05-03,Silver
54,4,POPLATEK MESICNE,950502,NRI account,2019-05-02,Silver
1010,61,POPLATEK MESICNE,950501,Savings account,2019-05-01,Silver
1248,22,POPLATEK MESICNE,950429,Salary account,2019-04-29,Silver
2331,8,POPLATEK MESICNE,950429,Savings account,2019-04-29,Silver
2751,31,POPLATEK MESICNE,950428,Savings account,2019-04-28,Silver
404,41,POPLATEK MESICNE,950428,Savings account,2019-04-28,Silver
2547,74,POPLATEK MESICNE,950428,Savings account,2019-04-28,Silver
922,61,POPLATEK MESICNE,950427,Savings account,2019-04-27,Silver
3735,1,POPLATEK MESICNE,950427,NRI account,2019-04-27,Silver
3449,1,POPLATEK MESICNE,950427,Salary account,2019-04-27,Silver
4423,39,POPLATEK MESICNE,950426,NRI account,2019-04-26,Silver
267,38,POPLATEK MESICNE,950426,NRI account,2019-04-26,Silver
3930,37,POPLATEK MESICNE,950425,Salary account,2019-04-25,Silver
455,54,POPLATEK MESICNE,950423,Salary account,2019-04-23,Silver
7861,34,POPLATEK MESICNE,950422,NRI account,2019-04-22,Silver
819,20,POPLATEK MESICNE,950422,Savings account,2019-04-22,Silver
2726,18,POPLATEK MESICNE,950420,Savings account,2019-04-20,Silver
1038,64,POPLATEK MESICNE,950420,NRI account,2019-04-20,Silver
5724,14,POPLATEK PO OBRATU,950419,Savings account,2019-04-19,Gold
3823,74,POPLATEK MESICNE,950419,Salary account,2019-04-19,Silver
3321,17,POPLATEK MESICNE,950418,Savings account,2019-04-18,Silver
3231,73,POPLATEK MESICNE,950418,Salary account,2019-04-18,Silver
1315,13,POPLATEK MESICNE,950417,Salary account,2019-04-17,Silver
1862,19,POPLATEK TYDNE,950415,Salary account,2019-04-15,Diamond
1309,1,POPLATEK MESICNE,950415,Savings account,2019-04-15,Silver
1046,1,POPLATEK MESICNE,950414,NRI account,2019-04-14,Silver
3729,31,POPLATEK MESICNE,950414,Salary account,2019-04-14,Silver
3702,53,POPLATEK MESICNE,950413,NRI account,2019-04-13,Silver
4852,47,POPLATEK MESICNE,950413,Savings account,2019-04-13,Silver
2750,13,POPLATEK MESICNE,950413,NRI account,2019-04-13,Silver
893,53,POPLATEK MESICNE,950412,Savings account,2019-04-12,Silver
7815,19,POPLATEK TYDNE,950409,Salary account,2019-04-09,Diamond
7136,12,POPLATEK TYDNE,950409,Salary account,2019-04-09,Diamond
1228,62,POPLATEK MESICNE,950409,Salary account,2019-04-09,Silver
206,61,POPLATEK MESICNE,950408,Salary account,2019-04-08,Silver
3109,18,POPLATEK MESICNE,950408,NRI account,2019-04-08,Silver
1590,77,POPLATEK MESICNE,950407,NRI account,2019-04-07,Silver
7418,21,POPLATEK MESICNE,950407,Salary account,2019-04-07,Silver
19,21,POPLATEK MESICNE,950407,Salary account,2019-04-07,Silver
842,62,POPLATEK MESICNE,950407,Savings account,2019-04-07,Silver
1821,70,POPLATEK MESICNE,950407,Savings account,2019-04-07,Silver
3147,54,POPLATEK MESICNE,950405,Salary account,2019-04-05,Silver
6289,64,POPLATEK MESICNE,950405,NRI account,2019-04-05,Silver
2203,47,POPLATEK MESICNE,950404,Salary account,2019-04-04,Silver
6910,76,POPLATEK MESICNE,950404,Savings account,2019-04-04,Silver
1986,46,POPLATEK MESICNE,950404,Salary account,2019-04-04,Silver
2839,70,POPLATEK MESICNE,950404,NRI account,2019-04-04,Silver
1479,54,POPLATEK MESICNE,950404,Savings account,2019-04-04,Silver
5126,58,POPLATEK MESICNE,950403,Savings account,2019-04-03,Silver
231,22,POPLATEK MESICNE,950403,NRI account,2019-04-03,Silver
248,1,POPLATEK MESICNE,950402,NRI account,2019-04-02,Silver
9493,64,POPLATEK MESICNE,950402,NRI account,2019-04-02,Silver
1561,66,POPLATEK MESICNE,950401,NRI account,2019-04-01,Silver
2540,54,POPLATEK MESICNE,950401,Savings account,2019-04-01,Silver
1249,67,POPLATEK MESICNE,950330,Savings account,2019-03-30,Silver
95,1,POPLATEK MESICNE,950330,Salary account,2019-03-30,Silver
1540,1,POPLATEK MESICNE,950329,Salary account,2019-03-29,Silver
1692,56,POPLATEK MESICNE,950329,Savings account,2019-03-29,Silver
227,27,POPLATEK MESICNE,950328,Savings account,2019-03-28,Silver
568,18,POPLATEK MESICNE,950328,Savings account,2019-03-28,Silver
1254,74,POPLATEK MESICNE,950328,NRI account,2019-03-28,Silver
608,32,POPLATEK MESICNE,950327,NRI account,2019-03-27,Silver
1757,75,POPLATEK MESICNE,950327,Salary account,2019-03-27,Silver
6609,16,POPLATEK MESICNE,950327,NRI account,2019-03-27,Silver
870,70,POPLATEK MESICNE,950327,Savings account,2019-03-27,Silver
767,25,POPLATEK MESICNE,950326,NRI account,2019-03-26,Silver
981,66,POPLATEK MESICNE,950325,NRI account,2019-03-25,Silver
5541,43,POPLATEK MESICNE,950324,NRI account,2019-03-24,Silver
1,18,POPLATEK MESICNE,950324,NRI account,2019-03-24,Silver
1306,1,POPLATEK MESICNE,950322,Savings account,2019-03-22,Silver
1174,70,POPLATEK MESICNE,950321,NRI account,2019-03-21,Silver
1261,52,POPLATEK MESICNE,950318,NRI account,2019-03-18,Silver
2856,25,POPLATEK MESICNE,950318,Salary account,2019-03-18,Silver
288,25,POPLATEK MESICNE,950318,Savings account,2019-03-18,Silver
3750,77,POPLATEK MESICNE,950318,Salary account,2019-03-18,Silver
150,73,POPLATEK MESICNE,950316,NRI account,2019-03-16,Silver
3402,76,POPLATEK TYDNE,950316,Salary account,2019-03-16,Diamond
2810,66,POPLATEK MESICNE,950316,Savings account,2019-03-16,Silver
586,54,POPLATEK MESICNE,950316,Savings account,2019-03-16,Silver
7606,21,POPLATEK MESICNE,950315,NRI account,2019-03-15,Silver
158,37,POPLATEK MESICNE,950315,Savings account,2019-03-15,Silver
6397,48,POPLATEK MESICNE,950315,Savings account,2019-03-15,Silver
7859,52,POPLATEK MESICNE,950314,Savings account,2019-03-14,Silver
2723,75,POPLATEK MESICNE,950312,Savings account,2019-03-12,Silver
3230,1,POPLATEK MESICNE,950311,Savings account,2019-03-11,Silver
3989,19,POPLATEK MESICNE,950311,Salary account,2019-03-11,Silver
108,53,POPLATEK MESICNE,950310,Savings account,2019-03-10,Silver
1802,75,POPLATEK MESICNE,950310,Salary account,2019-03-10,Silver
1108,26,POPLATEK MESICNE,950309,Savings account,2019-03-09,Silver
3826,34,POPLATEK MESICNE,950305,Salary account,2019-03-05,Silver
376,25,POPLATEK MESICNE,950305,NRI account,2019-03-05,Silver
1287,35,POPLATEK MESICNE,950304,NRI account,2019-03-04,Silver
9897,1,POPLATEK MESICNE,950304,Savings account,2019-03-04,Silver
30,36,POPLATEK MESICNE,950304,Salary account,2019-03-04,Silver
2367,28,POPLATEK MESICNE,950304,Salary account,2019-03-04,Silver
2865,1,POPLATEK MESICNE,950303,NRI account,2019-03-03,Silver
3014,75,POPLATEK TYDNE,950303,Salary account,2019-03-03,Diamond
2680,46,POPLATEK MESICNE,950303,NRI account,2019-03-03,Silver
1129,35,POPLATEK MESICNE,950303,Savings account,2019-03-03,Silver
3233,31,POPLATEK MESICNE,950303,Savings account,2019-03-03,Silver
190,74,POPLATEK MESICNE,950302,Salary account,2019-03-02,Silver
3737,34,POPLATEK MESICNE,950301,Savings account,2019-03-01,Silver
1702,56,POPLATEK MESICNE,950227,Salary account,2019-02-27,Silver
1778,15,POPLATEK MESICNE,950225,NRI account,2019-02-25,Silver
2911,33,POPLATEK MESICNE,950225,NRI account,2019-02-25,Silver
3710,1,POPLATEK MESICNE,950225,Salary account,2019-02-25,Silver
3753,28,POPLATEK MESICNE,950224,Savings account,2019-02-24,Silver
763,1,POPLATEK MESICNE,950223,Salary account,2019-02-23,Silver
4161,1,POPLATEK MESICNE,950223,NRI account,2019-02-23,Silver
2431,74,POPLATEK MESICNE,950223,Salary account,2019-02-23,Silver
1633,51,POPLATEK MESICNE,950222,NRI account,2019-02-22,Silver
2490,22,POPLATEK MESICNE,950221,NRI account,2019-02-21,Silver
2047,20,POPLATEK MESICNE,950221,NRI account,2019-02-21,Silver
3839,1,POPLATEK MESICNE,950221,NRI account,2019-02-21,Silver
10884,65,POPLATEK MESICNE,950220,Savings account,2019-02-20,Silver
2688,72,POPLATEK MESICNE,950220,Savings account,2019-02-20,Silver
1772,31,POPLATEK TYDNE,950220,Savings account,2019-02-20,Diamond
781,33,POPLATEK MESICNE,950219,NRI account,2019-02-19,Silver
1858,72,POPLATEK MESICNE,950218,NRI account,2019-02-18,Silver
3978,59,POPLATEK MESICNE,950218,Savings account,2019-02-18,Silver
70,8,POPLATEK MESICNE,950218,Salary account,2019-02-18,Silver
3297,53,POPLATEK MESICNE,950217,NRI account,2019-02-17,Silver
607,16,POPLATEK MESICNE,950217,Savings account,2019-02-17,Silver
3466,64,POPLATEK MESICNE,950216,Salary account,2019-02-16,Silver
1967,26,POPLATEK TYDNE,950213,NRI account,2019-02-13,Diamond
4727,2,POPLATEK MESICNE,950213,Savings account,2019-02-13,Silver
3623,59,POPLATEK MESICNE,950212,NRI account,2019-02-12,Silver
2268,1,POPLATEK MESICNE,950211,Savings account,2019-02-11,Silver
388,59,POPLATEK MESICNE,950211,NRI account,2019-02-11,Silver
3817,70,POPLATEK MESICNE,950210,NRI account,2019-02-10,Silver
3865,50,POPLATEK MESICNE,950209,Savings account,2019-02-09,Silver
4109,54,POPLATEK MESICNE,950209,Salary account,2019-02-09,Silver
515,57,POPLATEK MESICNE,950209,NRI account,2019-02-09,Silver
7614,62,POPLATEK MESICNE,950208,NRI account,2019-02-08,Silver
8159,26,POPLATEK MESICNE,950208,Salary account,2019-02-08,Silver
2151,38,POPLATEK MESICNE,950208,Savings account,2019-02-08,Silver
1889,59,POPLATEK MESICNE,950206,NRI account,2019-02-06,Silver
789,39,POPLATEK MESICNE,950206,Salary account,2019-02-06,Silver
2718,29,POPLATEK MESICNE,950205,Salary account,2019-02-05,Silver
1496,57,POPLATEK MESICNE,950205,Savings account,2019-02-05,Silver
2968,15,POPLATEK MESICNE,950205,Salary account,2019-02-05,Silver
4001,54,POPLATEK MESICNE,950204,NRI account,2019-02-04,Silver
393,46,POPLATEK MESICNE,950204,NRI account,2019-02-04,Silver
1112,48,POPLATEK MESICNE,950203,Savings account,2019-02-03,Silver
3583,40,POPLATEK MESICNE,950203,Savings account,2019-02-03,Silver
3421,31,POPLATEK MESICNE,950201,NRI account,2019-02-01,Silver
11042,72,POPLATEK MESICNE,950129,Salary account,2019-01-29,Silver
650,3,POPLATEK MESICNE,950128,Savings account,2019-01-28,Silver
795,25,POPLATEK MESICNE,950127,Salary account,2019-01-27,Silver
1548,47,POPLATEK MESICNE,950127,Savings account,2019-01-27,Silver
2755,20,POPLATEK MESICNE,950126,NRI account,2019-01-26,Silver
3235,8,POPLATEK MESICNE,950126,Savings account,2019-01-26,Silver
2111,42,POPLATEK TYDNE,950125,Savings account,2019-01-25,Diamond
1769,39,POPLATEK MESICNE,950125,NRI account,2019-01-25,Silver
2663,64,POPLATEK MESICNE,950125,NRI account,2019-01-25,Silver
4103,38,POPLATEK MESICNE,950125,Salary account,2019-01-25,Silver
5735,52,POPLATEK MESICNE,950125,NRI account,2019-01-25,Silver
3362,73,POPLATEK MESICNE,950125,Savings account,2019-01-25,Silver
1914,27,POPLATEK MESICNE,950124,Salary account,2019-01-24,Silver
2054,1,POPLATEK MESICNE,950124,Savings account,2019-01-24,Silver
